s2_token,total
808f7e70e4000000,6
808f7e70ec000000,6
808f7e70f4000000,7
808f7e70fc000000,7
808f7e7104000000,8
808f7e710c000000,9
808f7e7114000000,8
808f7e711c000000,7
808f7e7124000000,6
808f7e712c000000,7
808f7e7134000000,8
808f7e713c000000,8
808f7e7144000000,9
808f7e714c000000,10
808f7e7154000000,10
808f7e715c000000,10
808f7e7164000000,11
808f7e716c000000,11
808f7e7174000000,10
808f7e717c000000,12
808f7e7184000000,12
808f7e718c000000,12
808f7e7194000000,13
808f7e719c000000,12
808f7e71a4000000,11
808f7e71ac000000,8
808f7e71b4000000,11
808f7e71bc000000,12
808f7e71c4000000,13
808f7e71cc000000,13
808f7e71d4000000,13
808f7e71dc000000,13
808f7e71e4000000,13
808f7e71ec000000,13
808f7e71f4000000,13
808f7e71fc000000,13
808f7e7204000000,13
808f7e720c000000,13
808f7e7214000000,13
808f7e721c000000,13
808f7e7224000000,13
808f7e722c000000,13
808f7e7234000000,13
808f7e723c000000,13
808f7e7244000000,14
808f7e724c000000,14
808f7e7254000000,15
808f7e725c000000,14
808f7e7264000000,14
808f7e726c000000,14
808f7e7274000000,13
808f7e727c000000,14
808f7e7284000000,13
808f7e728c000000,14
808f7e7294000000,15
808f7e729c000000,14
808f7e72a4000000,15
808f7e72ac000000,15
808f7e72b4000000,16
808f7e72bc000000,14
808f7e72c4000000,15
808f7e72cc000000,15
808f7e72d4000000,15
808f7e72dc000000,15
808f7e72e4000000,14
808f7e72ec000000,14
808f7e72f4000000,14
808f7e72fc000000,15
808f7e7304000000,13
808f7e730c000000,12
808f7e7314000000,12
808f7e731c000000,13
808f7e7324000000,12
808f7e732c000000,13
808f7e7334000000,12
808f7e733c000000,12
808f7e7344000000,11
808f7e734c000000,11
808f7e7354000000,11
808f7e735c000000,11
808f7e7364000000,11
808f7e736c000000,12
808f7e7374000000,11
808f7e737c000000,11
808f7e7384000000,10
808f7e738c000000,8
808f7e7394000000,10
808f7e739c000000,10
808f7e73a4000000,11
808f7e73ac000000,14
808f7e73b4000000,14
808f7e73bc000000,10
808f7e73c4000000,10
808f7e73cc000000,13
808f7e73d4000000,12
808f7e73dc000000,10
808f7e73e4000000,9
808f7e73ec000000,9
808f7e73f4000000,9
808f7e73fc000000,10
808f7e7404000000,10
808f7e740c000000,10
808f7e7414000000,10
808f7e741c000000,10
808f7e7424000000,12
808f7e742c000000,12
808f7e7434000000,13
808f7e743c000000,11
808f7e7444000000,12
808f7e744c000000,13
808f7e7454000000,11
808f7e745c000000,13
808f7e7464000000,12
808f7e746c000000,10
808f7e7474000000,10
808f7e747c000000,11
808f7e7484000000,12
808f7e748c000000,13
808f7e7494000000,13
808f7e749c000000,12
808f7e74a4000000,12
808f7e74ac000000,12
808f7e74b4000000,13
808f7e74bc000000,13
808f7e74c4000000,13
808f7e74cc000000,13
808f7e74d4000000,13
808f7e74dc000000,13
808f7e74e4000000,14
808f7e74ec000000,13
808f7e74f4000000,12
808f7e74fc000000,13
808f7e7504000000,12
808f7e750c000000,10
808f7e7514000000,12
808f7e751c000000,13
808f7e7524000000,14
808f7e752c000000,13
808f7e7534000000,13
808f7e753c000000,13
808f7e7544000000,12
808f7e754c000000,13
808f7e7554000000,14
808f7e755c000000,11
808f7e7564000000,10
808f7e756c000000,11
808f7e7574000000,10
808f7e757c000000,9
808f7e7584000000,9
808f7e758c000000,10
808f7e7594000000,10
808f7e759c000000,10
808f7e75a4000000,10
808f7e75ac000000,11
808f7e75b4000000,12
808f7e75bc000000,11
808f7e75c4000000,10
808f7e75cc000000,13
808f7e75d4000000,12
808f7e75dc000000,10
808f7e75e4000000,8
808f7e75ec000000,10
808f7e75f4000000,8
808f7e75fc000000,7
808f7e7604000000,7
808f7e760c000000,8
808f7e7614000000,6
808f7e761c000000,7
808f7e7624000000,5
808f7e762c000000,6
808f7e7634000000,6
808f7e763c000000,6
808f7e7644000000,8
808f7e764c000000,7
808f7e7654000000,8
808f7e765c000000,9
808f7e7664000000,9
808f7e766c000000,8
808f7e7674000000,8
808f7e767c000000,10
808f7e7684000000,11
808f7e768c000000,9
808f7e7694000000,8
808f7e769c000000,12
808f7e76a4000000,10
808f7e76ac000000,10
808f7e76b4000000,9
808f7e76bc000000,8
808f7e76c4000000,7
808f7e76cc000000,7
808f7e76d4000000,7
808f7e76dc000000,8
808f7e76e4000000,8
808f7e76ec000000,8
808f7e76f4000000,8
808f7e76fc000000,8
808f7e7704000000,8
808f7e770c000000,8
808f7e7714000000,8
808f7e771c000000,8
808f7e7724000000,8
808f7e772c000000,8
808f7e7734000000,8
808f7e773c000000,8
808f7e7744000000,8
808f7e774c000000,7
808f7e7754000000,6
808f7e775c000000,6
808f7e7764000000,7
808f7e776c000000,8
808f7e7774000000,8
808f7e777c000000,7
808f7e7784000000,7
808f7e778c000000,6
808f7e7794000000,6
808f7e779c000000,7
808f7e77a4000000,7
808f7e77ac000000,7
808f7e77b4000000,7
808f7e77bc000000,7
808f7e77c4000000,6
808f7e77cc000000,6
808f7e77d4000000,6
808f7e77dc000000,6
808f7e77e4000000,6
808f7e77ec000000,6
808f7e77f4000000,6
808f7e77fc000000,6
808f7e7804000000,6
808f7e780c000000,4
808f7e7814000000,5
808f7e781c000000,7
808f7e7824000000,6
808f7e782c000000,7
808f7e7834000000,6
808f7e783c000000,6
808f7e7844000000,4
808f7e784c000000,6
808f7e7854000000,4
808f7e785c000000,3
808f7e7864000000,3
808f7e786c000000,3
808f7e7874000000,4
808f7e787c000000,3
808f7e7884000000,3
808f7e788c000000,3
808f7e7894000000,3
808f7e789c000000,3
808f7e78a4000000,3
808f7e78ac000000,3
808f7e78b4000000,3
808f7e78bc000000,3
808f7e78c4000000,4
808f7e78cc000000,4
808f7e78d4000000,4
808f7e78dc000000,4
808f7e78e4000000,4
808f7e78ec000000,3
808f7e78f4000000,3
808f7e78fc000000,3
808f7e7904000000,5
808f7e790c000000,5
808f7e7914000000,5
808f7e791c000000,4
808f7e7924000000,4
808f7e792c000000,4
808f7e7934000000,4
808f7e793c000000,4
808f7e7944000000,5
808f7e794c000000,5
808f7e7954000000,5
808f7e795c000000,5
808f7e7964000000,5
808f7e796c000000,5
808f7e7974000000,5
808f7e797c000000,5
808f7e7984000000,4
808f7e798c000000,4
808f7e7994000000,5
808f7e799c000000,4
808f7e79a4000000,5
808f7e79ac000000,5
808f7e79b4000000,6
808f7e79bc000000,5
808f7e79c4000000,6
808f7e79cc000000,6
808f7e79d4000000,7
808f7e79dc000000,6
808f7e79e4000000,6
808f7e79ec000000,5
808f7e79f4000000,5
808f7e79fc000000,5
808f7e7a04000000,6
808f7e7a0c000000,5
808f7e7a14000000,5
808f7e7a1c000000,5
808f7e7a24000000,4
808f7e7a2c000000,4
808f7e7a34000000,4
808f7e7a3c000000,6
808f7e7a44000000,5
808f7e7a4c000000,5
808f7e7a54000000,5
808f7e7a5c000000,5
808f7e7a64000000,5
808f7e7a6c000000,5
808f7e7a74000000,5
808f7e7a7c000000,5
808f7e7a84000000,7
808f7e7a8c000000,5
808f7e7a94000000,7
808f7e7a9c000000,7
808f7e7aa4000000,8
808f7e7aac000000,8
808f7e7ab4000000,8
808f7e7abc000000,8
808f7e7ac4000000,8
808f7e7acc000000,8
808f7e7ad4000000,8
808f7e7adc000000,7
808f7e7ae4000000,5
808f7e7aec000000,6
808f7e7af4000000,5
808f7e7afc000000,5
808f7e7b04000000,6
808f7e7b0c000000,4
808f7e7b14000000,4
808f7e7b1c000000,5
808f7e7b24000000,6
808f7e7b2c000000,7
808f7e7b34000000,5
808f7e7b3c000000,3
808f7e7b44000000,4
808f7e7b4c000000,3
808f7e7b54000000,4
808f7e7b5c000000,4
808f7e7b64000000,4
808f7e7b6c000000,4
808f7e7b74000000,4
808f7e7b7c000000,4
808f7e7b84000000,4
808f7e7b8c000000,3
808f7e7b94000000,4
808f7e7b9c000000,4
808f7e7ba4000000,4
808f7e7bac000000,5
808f7e7bb4000000,5
808f7e7bbc000000,4
808f7e7bc4000000,3
808f7e7bcc000000,4
808f7e7bd4000000,4
808f7e7bdc000000,5
808f7e7be4000000,5
808f7e7bec000000,3
808f7e7bf4000000,4
808f7e7bfc000000,5
808f7e7c04000000,6
808f7e7c0c000000,5
808f7e7c14000000,4
808f7e7c1c000000,5
808f7e7c24000000,5
808f7e7c2c000000,5
808f7e7c34000000,4
808f7e7c3c000000,4
808f7e7c44000000,4
808f7e7c4c000000,4
808f7e7c54000000,4
808f7e7c5c000000,3
808f7e7c64000000,5
808f7e7c6c000000,4
808f7e7c74000000,4
808f7e7c7c000000,4
808f7e7c84000000,4
808f7e7c8c000000,4
808f7e7c94000000,4
808f7e7c9c000000,4
808f7e7ca4000000,4
808f7e7cac000000,4
808f7e7cb4000000,3
808f7e7cbc000000,4
808f7e7cc4000000,3
808f7e7ccc000000,3
808f7e7cd4000000,3
808f7e7cdc000000,3
808f7e7ce4000000,4
808f7e7cec000000,3
808f7e7cf4000000,4
808f7e7cfc000000,4
808f7e7d04000000,3
808f7e7d0c000000,3
808f7e7d14000000,3
808f7e7d1c000000,4
808f7e7d24000000,3
808f7e7d2c000000,3
808f7e7d34000000,3
808f7e7d3c000000,4
808f7e7d44000000,4
808f7e7d4c000000,4
808f7e7d54000000,4
808f7e7d5c000000,3
808f7e7d64000000,3
808f7e7d6c000000,3
808f7e7d74000000,4
808f7e7d7c000000,4
808f7e7d84000000,4
808f7e7d8c000000,4
808f7e7d94000000,4
808f7e7d9c000000,4
808f7e7da4000000,4
808f7e7dac000000,4
808f7e7db4000000,4
808f7e7dbc000000,4
808f7e7dc4000000,4
808f7e7dcc000000,4
808f7e7dd4000000,5
808f7e7ddc000000,4
808f7e7de4000000,4
808f7e7dec000000,4
808f7e7df4000000,4
808f7e7dfc000000,4
808f7e7e04000000,4
808f7e7e0c000000,4
808f7e7e14000000,3
808f7e7e1c000000,3
808f7e7e24000000,3
808f7e7e2c000000,3
808f7e7e34000000,3
808f7e7e3c000000,3
808f7e7e44000000,4
808f7e7e4c000000,4
808f7e7e54000000,4
808f7e7e5c000000,4
808f7e7e64000000,4
808f7e7e6c000000,4
808f7e7e74000000,4
808f7e7e7c000000,5
808f7e7e84000000,5
808f7e7e8c000000,4
808f7e7e94000000,4
808f7e7e9c000000,4
808f7e7ea4000000,4
808f7e7eac000000,5
808f7e7eb4000000,4
808f7e7ebc000000,4
808f7e7ec4000000,4
808f7e7ecc000000,4
808f7e7ed4000000,4
808f7e7edc000000,4
808f7e7ee4000000,4
808f7e7eec000000,4
808f7e7ef4000000,4
808f7e7efc000000,4
808f7e7f04000000,4
808f7e7f0c000000,4
808f7e7f14000000,4
808f7e7f1c000000,4
808f7e7f24000000,4
808f7e7f2c000000,4
808f7e7f34000000,4
808f7e7f3c000000,4
808f7e7f44000000,4
808f7e7f4c000000,4
808f7e7f54000000,3
808f7e7f5c000000,3
808f7e7f64000000,4
808f7e7f6c000000,4
808f7e7f74000000,4
808f7e7f7c000000,4
808f7e7f84000000,3
808f7e7f8c000000,3
808f7e7f94000000,3
808f7e7f9c000000,3
808f7e7fa4000000,4
808f7e7fac000000,4
808f7e7fb4000000,3
808f7e7fbc000000,3
808f7e7fc4000000,3
808f7e7fcc000000,3
808f7e7fd4000000,3
808f7e7fdc000000,3
808f7e7fe4000000,3
808f7e7fec000000,3
808f7e7ff4000000,3
808f7e7ffc000000,3
808f7e8004000000,2
808f7e800c000000,3
808f7e8014000000,2
808f7e801c000000,2
808f7e8024000000,2
808f7e802c000000,2
808f7e8034000000,2
808f7e803c000000,2
808f7e8044000000,2
808f7e804c000000,2
808f7e8054000000,2
808f7e805c000000,3
808f7e8064000000,3
808f7e806c000000,3
808f7e8074000000,3
808f7e807c000000,3
808f7e8084000000,3
808f7e808c000000,3
808f7e8094000000,3
808f7e809c000000,3
808f7e80a4000000,3
808f7e80ac000000,3
808f7e80b4000000,3
808f7e80bc000000,3
808f7e80c4000000,3
808f7e80cc000000,3
808f7e80d4000000,4
808f7e80dc000000,3
808f7e80e4000000,3
808f7e80ec000000,3
808f7e80f4000000,3
808f7e80fc000000,3
808f7e8104000000,2
808f7e810c000000,2
808f7e8114000000,2
808f7e811c000000,2
808f7e8124000000,3
808f7e812c000000,4
808f7e8134000000,3
808f7e813c000000,3
808f7e8144000000,3
808f7e814c000000,3
808f7e8154000000,3
808f7e815c000000,3
808f7e8164000000,2
808f7e816c000000,2
808f7e8174000000,2
808f7e817c000000,1
808f7e8184000000,1
808f7e818c000000,1
808f7e8194000000,1
808f7e819c000000,2
808f7e81a4000000,2
808f7e81ac000000,2
808f7e81b4000000,2
808f7e81bc000000,2
808f7e81c4000000,1
808f7e81cc000000,2
808f7e81d4000000,1
808f7e81dc000000,1
808f7e81e4000000,1
808f7e81ec000000,1
808f7e81f4000000,1
808f7e81fc000000,1
808f7e8204000000,1
808f7e820c000000,1
808f7e8214000000,1
808f7e821c000000,1
808f7e8224000000,1
808f7e822c000000,1
808f7e8234000000,1
808f7e823c000000,1
808f7e8244000000,1
808f7e824c000000,1
808f7e8254000000,1
808f7e825c000000,1
808f7e8264000000,1
808f7e826c000000,1
808f7e8274000000,1
808f7e827c000000,1
808f7e8284000000,1
808f7e828c000000,1
808f7e8294000000,1
808f7e829c000000,1
808f7e82a4000000,1
808f7e82ac000000,1
808f7e82b4000000,1
808f7e82bc000000,1
808f7e82c4000000,1
808f7e82cc000000,1
808f7e82d4000000,1
808f7e82dc000000,1
808f7e82e4000000,1
808f7e82ec000000,1
808f7e82f4000000,1
808f7e82fc000000,1
808f7e8304000000,1
808f7e830c000000,1
808f7e8314000000,1
808f7e831c000000,1
808f7e8324000000,1
808f7e832c000000,1
808f7e8334000000,1
808f7e833c000000,1
808f7e8344000000,1
808f7e834c000000,1
808f7e8354000000,1
808f7e835c000000,1
808f7e8364000000,1
808f7e836c000000,1
808f7e8374000000,1
808f7e837c000000,1
808f7e8384000000,1
808f7e838c000000,1
808f7e8394000000,1
808f7e839c000000,1
808f7e83a4000000,1
808f7e83ac000000,1
808f7e83b4000000,1
808f7e83bc000000,1
808f7e83c4000000,1
808f7e83cc000000,1
808f7e83d4000000,1
808f7e83dc000000,1
808f7e83e4000000,1
808f7e83ec000000,1
808f7e83f4000000,1
808f7e83fc000000,3
808f7e8404000000,3
808f7e840c000000,1
808f7e8414000000,1
808f7e841c000000,3
808f7e8424000000,3
808f7e842c000000,3
808f7e8434000000,1
808f7e843c000000,1
808f7e8444000000,1
808f7e844c000000,1
808f7e8454000000,1
808f7e845c000000,1
808f7e8464000000,1
808f7e846c000000,1
808f7e8474000000,1
808f7e847c000000,1
808f7e8484000000,1
808f7e848c000000,1
808f7e8494000000,1
808f7e849c000000,1
808f7e84a4000000,1
808f7e84ac000000,1
808f7e84b4000000,1
808f7e84bc000000,1
808f7e84c4000000,1
808f7e84cc000000,1
808f7e84d4000000,1
808f7e84dc000000,1
808f7e84e4000000,1
808f7e84ec000000,1
808f7e84f4000000,1
808f7e84fc000000,1
808f7e8504000000,1
808f7e850c000000,1
808f7e8514000000,1
808f7e851c000000,1
808f7e8524000000,1
808f7e852c000000,1
808f7e8534000000,1
808f7e853c000000,1
808f7e8544000000,1
808f7e854c000000,1
808f7e8554000000,1
808f7e855c000000,1
808f7e8564000000,2
808f7e856c000000,1
808f7e8574000000,2
808f7e857c000000,2
808f7e8584000000,3
808f7e858c000000,3
808f7e8594000000,3
808f7e859c000000,2
808f7e85a4000000,1
808f7e85ac000000,1
808f7e85b4000000,1
808f7e85bc000000,1
808f7e85c4000000,2
808f7e85cc000000,1
808f7e85d4000000,3
808f7e85dc000000,3
808f7e85e4000000,4
808f7e85ec000000,4
808f7e85f4000000,4
808f7e85fc000000,5
808f7e8604000000,5
808f7e860c000000,4
808f7e8614000000,4
808f7e861c000000,5
808f7e8624000000,4
808f7e862c000000,4
808f7e8634000000,4
808f7e863c000000,4
808f7e8644000000,4
808f7e864c000000,4
808f7e8654000000,4
808f7e865c000000,4
808f7e8664000000,4
808f7e866c000000,4
808f7e8674000000,3
808f7e867c000000,4
808f7e8684000000,4
808f7e868c000000,4
808f7e8694000000,4
808f7e869c000000,3
808f7e86a4000000,3
808f7e86ac000000,3
808f7e86b4000000,3
808f7e86bc000000,3
808f7e86c4000000,4
808f7e86cc000000,3
808f7e86d4000000,4
808f7e86dc000000,4
808f7e86e4000000,4
808f7e86ec000000,4
808f7e86f4000000,4
808f7e86fc000000,4
808f7e8704000000,4
808f7e870c000000,4
808f7e8714000000,4
808f7e871c000000,4
808f7e8724000000,4
808f7e872c000000,4
808f7e8734000000,4
808f7e873c000000,4
808f7e8744000000,4
808f7e874c000000,4
808f7e8754000000,4
808f7e875c000000,4
808f7e8764000000,4
808f7e876c000000,4
808f7e8774000000,4
808f7e877c000000,4
808f7e8784000000,4
808f7e878c000000,3
808f7e8794000000,4
808f7e879c000000,4
808f7e87a4000000,4
808f7e87ac000000,4
808f7e87b4000000,4
808f7e87bc000000,4
808f7e87c4000000,3
808f7e87cc000000,4
808f7e87d4000000,4
808f7e87dc000000,4
808f7e87e4000000,4
808f7e87ec000000,3
808f7e87f4000000,3
808f7e87fc000000,3
808f7e8804000000,4
808f7e880c000000,4
808f7e8814000000,5
808f7e881c000000,5
808f7e8824000000,5
808f7e882c000000,4
808f7e8834000000,5
808f7e883c000000,5
808f7e8844000000,4
808f7e884c000000,5
808f7e8854000000,4
808f7e885c000000,4
808f7e8864000000,4
808f7e886c000000,4
808f7e8874000000,4
808f7e887c000000,4
808f7e8884000000,4
808f7e888c000000,4
808f7e8894000000,5
808f7e889c000000,5
808f7e88a4000000,5
808f7e88ac000000,5
808f7e88b4000000,4
808f7e88bc000000,5
808f7e88c4000000,5
808f7e88cc000000,5
808f7e88d4000000,5
808f7e88dc000000,5
808f7e88e4000000,5
808f7e88ec000000,5
808f7e88f4000000,5
808f7e88fc000000,4
808f7e8904000000,4
808f7e890c000000,4
808f7e8914000000,5
808f7e891c000000,5
808f7e8924000000,5
808f7e892c000000,5
808f7e8934000000,5
808f7e893c000000,5
808f7e8944000000,5
808f7e894c000000,5
808f7e8954000000,5
808f7e895c000000,4
808f7e8964000000,4
808f7e896c000000,4
808f7e8974000000,4
808f7e897c000000,3
808f7e8984000000,4
808f7e898c000000,4
808f7e8994000000,4
808f7e899c000000,4
808f7e89a4000000,5
808f7e89ac000000,5
808f7e89b4000000,5
808f7e89bc000000,4
808f7e89c4000000,4
808f7e89cc000000,4
808f7e89d4000000,4
808f7e89dc000000,4
808f7e89e4000000,4
808f7e89ec000000,4
808f7e89f4000000,4
808f7e89fc000000,4
808f7e8a04000000,3
808f7e8a0c000000,3
808f7e8a14000000,3
808f7e8a1c000000,3
808f7e8a24000000,3
808f7e8a2c000000,3
808f7e8a34000000,1
808f7e8a3c000000,2
808f7e8a44000000,2
808f7e8a4c000000,1
808f7e8a54000000,1
808f7e8a5c000000,1
808f7e8a64000000,2
808f7e8a6c000000,2
808f7e8a74000000,3
808f7e8a7c000000,3
808f7e8a84000000,4
808f7e8a8c000000,1
808f7e8a94000000,3
808f7e8a9c000000,4
808f7e8aa4000000,4
808f7e8aac000000,4
808f7e8ab4000000,3
808f7e8abc000000,3
808f7e8ac4000000,2
808f7e8acc000000,2
808f7e8ad4000000,2
808f7e8adc000000,1
808f7e8ae4000000,1
808f7e8aec000000,1
808f7e8af4000000,1
808f7e8afc000000,1
808f7e8b04000000,1
808f7e8b0c000000,1
808f7e8b14000000,1
808f7e8b1c000000,1
808f7e8b24000000,1
808f7e8b2c000000,1
808f7e8b34000000,1
808f7e8b3c000000,1
808f7e8b44000000,1
808f7e8b4c000000,1
808f7e8b54000000,1
808f7e8b5c000000,1
808f7e8b64000000,1
808f7e8b6c000000,1
808f7e8b74000000,1
808f7e8b7c000000,1
808f7e8b84000000,1
808f7e8b8c000000,1
808f7e8b94000000,1
808f7e8b9c000000,1
808f7e8ba4000000,1
808f7e8bac000000,1
808f7e8bb4000000,1
808f7e8bbc000000,1
808f7e8bc4000000,2
808f7e8bcc000000,1
808f7e8bd4000000,2
808f7e8bdc000000,2
808f7e8be4000000,2
808f7e8bec000000,2
808f7e8bf4000000,3
808f7e8bfc000000,3
808f7e8c04000000,3
808f7e8c0c000000,3
808f7e8c14000000,3
808f7e8c1c000000,3
808f7e8c24000000,3
808f7e8c2c000000,3
808f7e8c34000000,3
808f7e8c3c000000,3
808f7e8c44000000,2
808f7e8c4c000000,2
808f7e8c54000000,2
808f7e8c5c000000,2
808f7e8c64000000,2
808f7e8c6c000000,2
808f7e8c74000000,2
808f7e8c7c000000,2
808f7e8c84000000,2
808f7e8c8c000000,2
808f7e8c94000000,2
808f7e8c9c000000,2
808f7e8ca4000000,1
808f7e8cac000000,1
808f7e8cb4000000,1
808f7e8cbc000000,2
808f7e8cc4000000,2
808f7e8ccc000000,2
808f7e8cd4000000,2
808f7e8cdc000000,2
808f7e8ce4000000,2
808f7e8cec000000,2
808f7e8cf4000000,2
808f7e8cfc000000,2
808f7e8d04000000,2
808f7e8d0c000000,2
808f7e8d14000000,2
808f7e8d1c000000,2
808f7e8d24000000,2
808f7e8d2c000000,2
808f7e8d34000000,2
808f7e8d3c000000,2
808f7e8d44000000,2
808f7e8d4c000000,2
808f7e8d54000000,2
808f7e8d5c000000,2
808f7e8d64000000,2
808f7e8d6c000000,2
808f7e8d74000000,2
808f7e8d7c000000,2
808f7e8d84000000,2
808f7e8d8c000000,2
808f7e8d94000000,2
808f7e8d9c000000,2
808f7e8da4000000,2
808f7e8dac000000,2
808f7e8db4000000,2
808f7e8dbc000000,2
808f7e8dc4000000,3
808f7e8dcc000000,3
808f7e8dd4000000,3
808f7e8ddc000000,3
808f7e8de4000000,3
808f7e8dec000000,3
808f7e8df4000000,3
808f7e8dfc000000,3
808f7e8e04000000,3
808f7e8e0c000000,3
808f7e8e14000000,3
808f7e8e1c000000,3
808f7e8e24000000,2
808f7e8e2c000000,2
808f7e8e34000000,2
808f7e8e3c000000,3
808f7e8e44000000,3
808f7e8e4c000000,4
808f7e8e54000000,4
808f7e8e5c000000,4
808f7e8e64000000,3
808f7e8e6c000000,3
808f7e8e74000000,3
808f7e8e7c000000,3
808f7e8e84000000,4
808f7e8e8c000000,4
808f7e8e94000000,4
808f7e8e9c000000,4
808f7e8ea4000000,4
808f7e8eac000000,5
808f7e8eb4000000,5
808f7e8ebc000000,4
808f7e8ec4000000,4
808f7e8ecc000000,5
808f7e8ed4000000,5
808f7e8edc000000,4
808f7e8ee4000000,4
808f7e8eec000000,4
808f7e8ef4000000,4
808f7e8efc000000,4
808f7e8f04000000,4
808f7e8f0c000000,4
808f7e8f14000000,4
808f7e8f1c000000,4
808f7e8f24000000,4
808f7e8f2c000000,4
808f7e8f34000000,4
808f7e8f3c000000,4
808f7e8f44000000,4
808f7e8f4c000000,4
808f7e8f54000000,5
808f7e8f5c000000,4
808f7e8f64000000,4
808f7e8f6c000000,4
808f7e8f74000000,4
808f7e8f7c000000,3
808f7e8f84000000,2
808f7e8f8c000000,2
808f7e8f94000000,2
808f7e8f9c000000,3
808f7e8fa4000000,4
808f7e8fac000000,4
808f7e8fb4000000,3
808f7e8fbc000000,2
808f7e8fc4000000,2
808f7e8fcc000000,2
808f7e8fd4000000,2
808f7e8fdc000000,2
808f7e8fe4000000,1
808f7e8fec000000,2
808f7e8ff4000000,2
808f7e8ffc000000,1
808f7e9004000000,1
808f7e900c000000,1
808f7e9014000000,1
808f7e901c000000,1
808f7e9024000000,1
808f7e902c000000,1
808f7e9034000000,1
808f7e903c000000,1
808f7e9044000000,1
808f7e904c000000,1
808f7e9054000000,1
808f7e905c000000,1
808f7e9064000000,1
808f7e906c000000,1
808f7e9074000000,1
808f7e907c000000,1
808f7e9084000000,1
808f7e908c000000,1
808f7e9094000000,1
808f7e909c000000,1
808f7e90a4000000,1
808f7e90bc000000,1
808f7e90c4000000,1
808f7e90dc000000,1
808f7e90e4000000,1
808f7e90ec000000,1
808f7e90f4000000,1
808f7e90fc000000,1
808f7e9104000000,1
808f7e910c000000,1
808f7e9114000000,1
808f7e911c000000,1
808f7e9174000000,1
808f7e917c000000,1
808f7e9184000000,1
808f7e918c000000,2
808f7e9194000000,1
808f7e919c000000,1
808f7e91a4000000,1
808f7e91ac000000,1
808f7e91b4000000,1
808f7e91bc000000,1
808f7e91c4000000,2
808f7e91cc000000,1
808f7e91d4000000,2
808f7e91dc000000,2
808f7e91e4000000,2
808f7e91ec000000,2
808f7e91f4000000,2
808f7e91fc000000,2
808f7e9204000000,3
808f7e920c000000,3
808f7e9214000000,1
808f7e921c000000,2
808f7e9224000000,2
808f7e922c000000,2
808f7e9234000000,1
808f7e923c000000,1
808f7e9244000000,1
808f7e924c000000,1
808f7e9254000000,1
808f7e925c000000,2
808f7e9264000000,2
808f7e926c000000,2
808f7e9274000000,2
808f7e927c000000,2
808f7e9284000000,2
808f7e928c000000,2
808f7e9294000000,2
808f7e929c000000,2
808f7e92a4000000,2
808f7e92ac000000,2
808f7e92b4000000,2
808f7e92bc000000,2
808f7e92c4000000,2
808f7e92cc000000,2
808f7e92d4000000,2
808f7e92dc000000,2
808f7e92e4000000,2
808f7e92ec000000,2
808f7e92f4000000,2
808f7e92fc000000,1
808f7e931c000000,1
808f7e9324000000,2
808f7e932c000000,2
808f7e9334000000,1
808f7e933c000000,1
808f7e9344000000,1
808f7e934c000000,1
808f7e9354000000,1
808f7e935c000000,1
808f7e94ac000000,1
808f7e9a0c000000,1
808f7e9a14000000,1
808f7e9a44000000,1
808f7e9a4c000000,1
808f7e9a54000000,1
808f7e9a5c000000,1
808f7e9a64000000,1
808f7e9a6c000000,1
808f7e9a74000000,1
808f7e9a7c000000,1
808f7e9a84000000,1
808f7e9a8c000000,1
808f7e9a94000000,1
808f7e9a9c000000,1
808f7e9aa4000000,1
808f7e9aac000000,1
808f7e9ab4000000,1
808f7e9abc000000,1
808f7e9ac4000000,1
808f7e9acc000000,1
808f7e9ad4000000,1
808f7e9adc000000,1
808f7e9ae4000000,1
808f7e9aec000000,1
808f7e9af4000000,1
808f7e9afc000000,1
808f7e9b04000000,1
808f7e9b0c000000,1
808f7e9b14000000,1
808f7e9b1c000000,1
808f7e9b24000000,1
808f7e9b2c000000,1
808f7e9b34000000,1
808f7e9b3c000000,1
808f7e9b44000000,1
808f7e9b4c000000,1
808f7e9b54000000,1
808f7e9b5c000000,1
808f7e9b64000000,1
808f7e9b6c000000,1
808f7e9b74000000,1
808f7e9b7c000000,1
808f7e9b84000000,1
808f7e9b9c000000,1
808f7e9ba4000000,1
808f7e9bac000000,1
808f7e9bb4000000,1
808f7e9bbc000000,1
808f7e9c64000000,1
808f7e9c7c000000,1
808f7e9c84000000,1
808f7e9c8c000000,1
808f7e9c94000000,1
808f7e9c9c000000,1
808f7e9ca4000000,1
808f7e9cac000000,1
808f7e9cb4000000,1
808f7e9cbc000000,1
808f7e9cc4000000,1
808f7e9ccc000000,1
808f7e9cd4000000,1
808f7e9cdc000000,1
808f7e9ce4000000,1
808f7e9cec000000,1
808f7e9cf4000000,1
808f7e9cfc000000,1
808f7e9d04000000,1
808f7e9d0c000000,1
808f7e9d14000000,1
808f7e9d1c000000,1
808f7e9d24000000,1
808f7e9d2c000000,1
808f7e9d34000000,1
808f7e9d3c000000,1
808f7e9d44000000,1
808f7e9d4c000000,1
808f7e9d54000000,1
808f7e9d5c000000,1
808f7e9d64000000,1
808f7e9d6c000000,1
808f7e9d74000000,1
808f7e9d7c000000,1
808f7ec1e4000000,1
808f7ec1f4000000,1
808f7ec1fc000000,1
808f7ec204000000,1
808f7ec20c000000,1
808f7ec214000000,1
808f7ec21c000000,1
808f7ec26c000000,1
808f7ec274000000,1
808f7ec27c000000,1
808f7ec284000000,1
